Date,Close,High,Low,Open,Volume,Stock_Name,Ticker,Country,Adj Close
2025-03-14,30.440580368041992,30.959721328603337,29.260712911916333,29.779853872477677,15492688.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-17,30.818140029907227,31.431668959345025,30.487774974976286,30.487774974976286,12723963.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-18,31.195695877075195,31.33728141687661,30.723748878630275,31.242889856785716,12986483.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-19,31.7148380279541,31.809229591535324,30.959723522654237,31.195697030602318,15025057.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-20,31.006916046142578,31.950810033552337,30.959722066906053,31.856422075079287,29549211.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-21,30.865333557128906,31.24288898494718,30.346192593460188,31.006915492309602,24694079.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-24,30.62936019897461,30.865333692648267,30.25180116882885,30.865333692648267,9540302.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-25,30.251802444458008,30.865334994148277,30.015828940834044,30.865334994148277,11938802.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-26,30.251802444458008,30.48777594808197,29.87424519872666,30.251802444458008,9523304.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-27,30.251802444458008,30.770943432296743,30.063024721759813,30.251802444458008,9295834.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-28,29.685466766357422,30.44058123976809,29.496687247837297,30.346193280842943,12105247.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-03-31,28.694377899169922,29.685467702140603,28.50560017503382,29.685467702140603,19971124.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-01,28.88315773010254,29.5438824720919,28.788767966865493,28.788767966865493,10863274.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-02,28.78876495361328,29.213517943554614,28.505597493875598,28.930348683482123,8325619.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-03,28.458404541015625,28.55279430373961,28.08084729045466,28.175237053178645,9084325.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-07,24.918800354003906,26.61781057380057,24.588437105682207,26.334641303667023,44835894.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-08,24.682828903198242,25.532333183167136,24.2580776633813,24.682828903198242,24682304.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-09,24.11648941040039,24.21087916432463,22.936621987184427,23.974905679681438,24857655.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-10,25.060382843017578,25.57952557895228,24.446852155399093,24.588435883259546,16756735.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-11,26.051475524902344,26.2874490318302,24.8244122086765,25.060385715604358,22241456.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-14,26.429033279418945,26.61781280869166,25.86269649193582,26.381839297268275,10775561.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-15,25.485139846801758,26.759397199208856,25.24916632970174,26.712201415587817,19019109.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-16,25.154773712158203,25.485136958727193,25.013189978010022,25.29635744630638,18426476.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-17,25.815500259399414,25.95708399384432,24.965996052395116,25.0131900304318,8430819.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-22,25.815500259399414,25.815500259399414,25.201969543248246,25.48513701213806,10597311.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-23,26.665006637573242,26.94817412951966,26.240253599318603,26.38183914562682,17743402.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-24,26.570613861083984,26.995366851183018,26.24025062437749,26.665003614476525,13441868.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-25,26.665006637573242,27.184147639586683,26.61781265569384,26.71220061945264,8752145.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-28,26.381837844848633,26.9009788212654,26.33464206496125,26.66500532283325,7489262.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-29,26.523422241210938,26.853785507270825,26.381838498709545,26.476226460153832,7111326.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-04-30,26.61781120300293,27.13695217668379,26.47622566442187,26.900978679495232,12212386.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-02,27.184146881103516,27.37292640402387,26.617811913012368,26.90097939705794,10938997.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-06,27.93926429748535,28.31682155819427,27.278537740993475,27.514511253978426,16734763.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-07,28.505599975585938,28.78876745997631,28.222430690860605,28.411210214010826,13381951.0,Galaxy Entertainment,0027.HK,Hong Kong,
2025-05-08,28.694377899169922,28.977547185876535,28.269626669612464,28.50560017503382,11820942.0,Galaxy Entertainment,0027.HK,Hong Kong,
